list,language,choose_font,error_pid,error_age,error_space,gen_space_continue,ams_point,vm_look_1t,vm_point_1t,vm_look_2t,vm_point_2t,ams_nofeedback,vm1_correct,vm2_correct,vm1_incorrect,vm2_incorrect,ams_general_welcome,ams_confirm_info,ams_text_pid,ams_text_estimated_age,ams_text_age,ams_ams_vm,ams_vm_only,ams_intial_instructions,ams_taskInst,ams_end_ams,ams_text_3,ams_text_5,ams_text_7,ams_text_24,ams_text_8,ams_text_25,ams_text_23,ams_text_2,feedback_correct_blue,feedback_incorrect_neutral,feedback_correct_yellow,sample_file,visual_stimuli,age_group,block,correct,correct_shift,test_trials,numRatio,Num1,Num2,convex_hull,avg_ind_Dot_size,cum_Surf,cum_perim,sideLg,CH,CS1,CS2,CP,RR,LeftLarge,feedback_correct,feedback_incorrect,blank,n1,n2,Num_1,Num_2,ConvHull_1,ConvHull_2,TotSurf_1,TotSurf_2,ADBD_1,ADBD_2,AvDiameter_1,AvDiameter_2,TotContour_1,TotContour_2,ADfC_1,ADfC_2,TS_CH_1,TS_CH_2,isa_1,isa_2,threefeat,threefeat_num,block_displayed,fourfeat,mn_coretasks_language.thisRepN,mn_coretasks_language.thisTrialN,mn_coretasks_language.thisN,mn_coretasks_language.thisIndex,sample_loop.thisRepN,sample_loop.thisTrialN,sample_loop.thisN,sample_loop.thisIndex,sample_trial_loop.thisRepN,sample_trial_loop.thisTrialN,sample_trial_loop.thisN,sample_trial_loop.thisIndex,sample_trial.thisRepN,sample_trial.thisTrialN,sample_trial.thisN,sample_trial.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,age_years,age_months,,version,monitor_size,window_size,key_resp_32.keys,key_resp_32.rt,key_resp_35.keys,mouse_6.started,polygon.started,polygon_2.started,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.time,mouse_6.clicked_name,key_resp_5.keys,key_resp_5.rt,key_resp.started,fixation.started,text_35.started,key_resp.keys,key_resp.rt,image_a.started,response.started,image_b.started,image_a.stopped,choice_right1,response.keys,response.corr,response.rt,image_8.started,key_resp_31.started,text_29.started,key_resp_31.keys,key_resp_31.rt,key_resp_2.keys,key_resp_2.rt,image_5.started,key_resp_30.started,text_27.started,key_resp_30.keys,key_resp_30.rt,text_2.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,image.started,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,ParticipantID,DayOfBirth,MonthOfBirth,YearOfBirth,AgeGroup,SiteID,Language,RemoveDOB,date,expName,psychopyVersion,frameRate,
0,english,Arial,The ParticipantID box is empty.,The age based on date of birth and age group do not match.,Press spacebar and re-enter the information.,Please press spacebar.,Point to the side that has more dots.,Look at this picture.,Point to the picture you just saw.,Look at these pictures.,Point to the pictures you just saw.,"Now we are going to do some more, but I won’t tell you if you are right or wrong.",That’s correct. That’s the picture you saw.,That’s right. These are the pictures you saw.,"Uh oh, this is the picture you saw.","Uh oh, these are the pictures you saw.","Welcome!
Please confirm the following information.",Press the spacebar if this information is correct. Or press Esc if there are any errors.,Your participant ID is: ,The child's age based on the date of birth you entered is: ,The child's age group you entered is: ,"AMS Task + 
Visual Memory Task","Visual Memory Task 
Only",Choose 'AMS Task + Visual Memory Task' if it is the first time the child will complete the tasks. Choose 'Visual Memory Task' if that's the only task that the child is missing.,"You are going to see some blue dots and some yellow dots.
 Your job is to tell me which color has more dots.
You can point to which side had more dots, or just say “blue” or “yellow”.

Experimenter: press the  “S” key for blue and the "L" key for yellow. Ready?","Great job!
Press 'q' to continue.",Welcome!,"I am going to show you some pictures. Then, you will point to the pictures you just saw.
Ready?","Remember!
Point to the picture you just saw.",Ready?,"Now, we are going to see more pictures.
Let's practice!","Remember!
Point to the pictures you just saw.",Thank you!,"Remember!
Your job is to tell me which color has more dots.
You can point to the which side had more dots, or just say “blue” or “yellow”. ","Yes, that is right! There are more blue dots.","Uh oh, that is not right! Look, no matter how spread out these dots are or how big they are, this side has more dots.","Yes, that is right! There are more yellow dots.",,Practice3_rect.png,all,practice,a,s,3,4,,,equated,0,0,equated,left,86502,0,0,1695,2,1,"Yes, that is right! There are more blue dots.","Uh oh, that is not right! Look, no matter how spread out these dots are or how big they are, this side has more dots.",amstask_rectangles2.png,12,48,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3933.9577416999964,3933.9577416999964,3933.9577416999964,space,2.127584999994724,3936.1192169999995,3936.402549999999,,,0,s,1,0.9828148000015062,,,,,,,,3937.421797099996,3937.421797099996,3937.602722900003,space,4.827447700001358,3921.8739489,3921.8739489,space,12.053158700000495,,,,,,mn089,8,12,2021,3 or younger,iucoglearn,English,no,2025-11-07_17h54.33.801,manynumbers_ams_visualmemory_v2025.0301D,2022.2.5,60.05151218659076,
0,english,Arial,The ParticipantID box is empty.,The age based on date of birth and age group do not match.,Press spacebar and re-enter the information.,Please press spacebar.,Point to the side that has more dots.,Look at this picture.,Point to the picture you just saw.,Look at these pictures.,Point to the pictures you just saw.,"Now we are going to do some more, but I won’t tell you if you are right or wrong.",That’s correct. That’s the picture you saw.,That’s right. These are the pictures you saw.,"Uh oh, this is the picture you saw.","Uh oh, these are the pictures you saw.","Welcome!
Please confirm the following information.",Press the spacebar if this information is correct. Or press Esc if there are any errors.,Your participant ID is: ,The child's age based on the date of birth you entered is: ,The child's age group you entered is: ,"AMS Task + 
Visual Memory Task","Visual Memory Task 
Only",Choose 'AMS Task + Visual Memory Task' if it is the first time the child will complete the tasks. Choose 'Visual Memory Task' if that's the only task that the child is missing.,"You are going to see some blue dots and some yellow dots.
 Your job is to tell me which color has more dots.
You can point to which side had more dots, or just say “blue” or “yellow”.

Experimenter: press the  “S” key for blue and the "L" key for yellow. Ready?","Great job!
Press 'q' to continue.",Welcome!,"I am going to show you some pictures. Then, you will point to the pictures you just saw.
Ready?","Remember!
Point to the picture you just saw.",Ready?,"Now, we are going to see more pictures.
Let's practice!","Remember!
Point to the pictures you just saw.",Thank you!,"Remember!
Your job is to tell me which color has more dots.
You can point to the which side had more dots, or just say “blue” or “yellow”. ","Yes, that is right! There are more blue dots.","Uh oh, that is not right! Look, no matter how spread out these dots are or how big they are, this side has more dots.","Yes, that is right! There are more yellow dots.",,Practice4_rect.png,all,practice,l,l,4,3.5,,,equated,equated,0,0,right,53856,3000,10500,0,1,0,"Yes, that is right! There are more yellow dots.","Uh oh, that is not right! Look, no matter how spread out these dots are or how big they are, this side has more dots.",amstask_rectangles2.png,10,35,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,1,0,1,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3942.268317299997,3942.268317299997,3942.268317299997,space,7.17458120000083,3949.481812799997,3949.7524217000027,3951.453074899997,3951.4858601000014,1,l,1,13.157166400000278,,,,,,,,3962.954146199998,3962.954146199998,3963.135350700002,space,2.448572499997681,,,,,,,,,,mn089,8,12,2021,3 or younger,iucoglearn,English,no,2025-11-07_17h54.33.801,manynumbers_ams_visualmemory_v2025.0301D,2022.2.5,60.05151218659076,
0,english,Arial,The ParticipantID box is empty.,The age based on date of birth and age group do not match.,Press spacebar and re-enter the information.,Please press spacebar.,Point to the side that has more dots.,Look at this picture.,Point to the picture you just saw.,Look at these pictures.,Point to the pictures you just saw.,"Now we are going to do some more, but I won’t tell you if you are right or wrong.",That’s correct. That’s the picture you saw.,That’s right. These are the pictures you saw.,"Uh oh, this is the picture you saw.","Uh oh, these are the pictures you saw.","Welcome!
Please confirm the following information.",Press the spacebar if this information is correct. Or press Esc if there are any errors.,Your participant ID is: ,The child's age based on the date of birth you entered is: ,The child's age group you entered is: ,"AMS Task + 
Visual Memory Task","Visual Memory Task 
Only",Choose 'AMS Task + Visual Memory Task' if it is the first time the child will complete the tasks. Choose 'Visual Memory Task' if that's the only task that the child is missing.,"You are going to see some blue dots and some yellow dots.
 Your job is to tell me which color has more dots.
You can point to which side had more dots, or just say “blue” or “yellow”.

Experimenter: press the  “S” key for blue and the "L" key for yellow. Ready?","Great job!
Press 'q' to continue.",Welcome!,"I am going to show you some pictures. Then, you will point to the pictures you just saw.
Ready?","Remember!
Point to the picture you just saw.",Ready?,"Now, we are going to see more pictures.
Let's practice!","Remember!
Point to the pictures you just saw.",Thank you!,"Remember!
Your job is to tell me which color has more dots.
You can point to the which side had more dots, or just say “blue” or “yellow”. ","Yes, that is right! There are more blue dots.","Uh oh, that is not right! Look, no matter how spread out these dots are or how big they are, this side has more dots.","Yes, that is right! There are more yellow dots.",,Practice1_rect.png,all,practice,a,s,1,4,,,equated,equated,0,0,left,135847,3000,12000,0,1,1,"Yes, that is right! There are more blue dots.","Uh oh, that is not right! Look, no matter how spread out these dots are or how big they are, this side has more dots.",amstask_rectangles2.png,10,40,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,1,0,1,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3965.4177901000003,3965.4177901000003,3965.4177901000003,space,2.3445360000041546,3967.8028124999983,3968.068970200002,3969.7698087000026,3969.802187399997,1,l,0,2.205133100003877,,,,,,,,3970.3289167999974,3970.3289167999974,3970.5019261999987,space,15.02218030000222,,,,,,,,,,mn089,8,12,2021,3 or younger,iucoglearn,English,no,2025-11-07_17h54.33.801,manynumbers_ams_visualmemory_v2025.0301D,2022.2.5,60.05151218659076,
0,english,Arial,The ParticipantID box is empty.,The age based on date of birth and age group do not match.,Press spacebar and re-enter the information.,Please press spacebar.,Point to the side that has more dots.,Look at this picture.,Point to the picture you just saw.,Look at these pictures.,Point to the pictures you just saw.,"Now we are going to do some more, but I won’t tell you if you are right or wrong.",That’s correct. That’s the picture you saw.,That’s right. These are the pictures you saw.,"Uh oh, this is the picture you saw.","Uh oh, these are the pictures you saw.","Welcome!
Please confirm the following information.",Press the spacebar if this information is correct. Or press Esc if there are any errors.,Your participant ID is: ,The child's age based on the date of birth you entered is: ,The child's age group you entered is: ,"AMS Task + 
Visual Memory Task","Visual Memory Task 
Only",Choose 'AMS Task + Visual Memory Task' if it is the first time the child will complete the tasks. Choose 'Visual Memory Task' if that's the only task that the child is missing.,"You are going to see some blue dots and some yellow dots.
 Your job is to tell me which color has more dots.
You can point to which side had more dots, or just say “blue” or “yellow”.

Experimenter: press the  “S” key for blue and the "L" key for yellow. Ready?","Great job!
Press 'q' to continue.",Welcome!,"I am going to show you some pictures. Then, you will point to the pictures you just saw.
Ready?","Remember!
Point to the picture you just saw.",Ready?,"Now, we are going to see more pictures.
Let's practice!","Remember!
Point to the pictures you just saw.",Thank you!,"Remember!
Your job is to tell me which color has more dots.
You can point to the which side had more dots, or just say “blue” or “yellow”. ","Yes, that is right! There are more blue dots.","Uh oh, that is not right! Look, no matter how spread out these dots are or how big they are, this side has more dots.","Yes, that is right! There are more yellow dots.",,Practice6_rect.png,all,practice,l,l,6,3.5,,,equated,0,0,equated,right,91673,0,0,1827,2,0,"Yes, that is right! There are more yellow dots.","Uh oh, that is not right! Look, no matter how spread out these dots are or how big they are, this side has more dots.",amstask_rectangles2.png,14,49,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,1,0,1,0,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3985.3676502000017,3985.3676502000017,3985.3676502000017,space,26.31876000000193,4011.7323295000024,4012.002197599999,,,1,l,1,0.8740280999991228,,,,,,,,4012.9264240999983,4012.9264240999983,4013.101313899999,space,2.6745450000016717,,,,,,,,,,mn089,8,12,2021,3 or younger,iucoglearn,English,no,2025-11-07_17h54.33.801,manynumbers_ams_visualmemory_v2025.0301D,2022.2.5,60.05151218659076,
0,english,Arial,The ParticipantID box is empty.,The age based on date of birth and age group do not match.,Press spacebar and re-enter the information.,Please press spacebar.,Point to the side that has more dots.,Look at this picture.,Point to the picture you just saw.,Look at these pictures.,Point to the pictures you just saw.,"Now we are going to do some more, but I won’t tell you if you are right or wrong.",That’s correct. That’s the picture you saw.,That’s right. These are the pictures you saw.,"Uh oh, this is the picture you saw.","Uh oh, these are the pictures you saw.","Welcome!
Please confirm the following information.",Press the spacebar if this information is correct. Or press Esc if there are any errors.,Your participant ID is: ,The child's age based on the date of birth you entered is: ,The child's age group you entered is: ,"AMS Task + 
Visual Memory Task","Visual Memory Task 
Only",Choose 'AMS Task + Visual Memory Task' if it is the first time the child will complete the tasks. Choose 'Visual Memory Task' if that's the only task that the child is missing.,"You are going to see some blue dots and some yellow dots.
 Your job is to tell me which color has more dots.
You can point to which side had more dots, or just say “blue” or “yellow”.

Experimenter: press the  “S” key for blue and the "L" key for yellow. Ready?","Great job!
Press 'q' to continue.",Welcome!,"I am going to show you some pictures. Then, you will point to the pictures you just saw.
Ready?","Remember!
Point to the picture you just saw.",Ready?,"Now, we are going to see more pictures.
Let's practice!","Remember!
Point to the pictures you just saw.",Thank you!,"Remember!
Your job is to tell me which color has more dots.
You can point to the which side had more dots, or just say “blue” or “yellow”. ","Yes, that is right! There are more blue dots.","Uh oh, that is not right! Look, no matter how spread out these dots are or how big they are, this side has more dots.","Yes, that is right! There are more yellow dots.",,Practice2_rect.png,all,practice,l,l,2,4,,,0,0,equated,0,right,0,7399,7399,0,1,0,"Yes, that is right! There are more yellow dots.","Uh oh, that is not right! Look, no matter how spread out these dots are or how big they are, this side has more dots.",amstask_rectangles2.png,11,44,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,1,0,1,0,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4015.617142999996,4015.617142999996,4015.617142999996,space,2.830320599998231,4018.483531400001,4018.751482499996,,,1,l,1,0.770743199995195,,,,,,,,4019.5715757,4019.5715757,4019.7509084999983,space,3.2651400999966427,,,,,,,,,,mn089,8,12,2021,3 or younger,iucoglearn,English,no,2025-11-07_17h54.33.801,manynumbers_ams_visualmemory_v2025.0301D,2022.2.5,60.05151218659076,
0,english,Arial,The ParticipantID box is empty.,The age based on date of birth and age group do not match.,Press spacebar and re-enter the information.,Please press spacebar.,Point to the side that has more dots.,Look at this picture.,Point to the picture you just saw.,Look at these pictures.,Point to the pictures you just saw.,"Now we are going to do some more, but I won’t tell you if you are right or wrong.",That’s correct. That’s the picture you saw.,That’s right. These are the pictures you saw.,"Uh oh, this is the picture you saw.","Uh oh, these are the pictures you saw.","Welcome!
Please confirm the following information.",Press the spacebar if this information is correct. Or press Esc if there are any errors.,Your participant ID is: ,The child's age based on the date of birth you entered is: ,The child's age group you entered is: ,"AMS Task + 
Visual Memory Task","Visual Memory Task 
Only",Choose 'AMS Task + Visual Memory Task' if it is the first time the child will complete the tasks. Choose 'Visual Memory Task' if that's the only task that the child is missing.,"You are going to see some blue dots and some yellow dots.
 Your job is to tell me which color has more dots.
You can point to which side had more dots, or just say “blue” or “yellow”.

Experimenter: press the  “S” key for blue and the "L" key for yellow. Ready?","Great job!
Press 'q' to continue.",Welcome!,"I am going to show you some pictures. Then, you will point to the pictures you just saw.
Ready?","Remember!
Point to the picture you just saw.",Ready?,"Now, we are going to see more pictures.
Let's practice!","Remember!
Point to the pictures you just saw.",Thank you!,"Remember!
Your job is to tell me which color has more dots.
You can point to the which side had more dots, or just say “blue” or “yellow”. ","Yes, that is right! There are more blue dots.","Uh oh, that is not right! Look, no matter how spread out these dots are or how big they are, this side has more dots.","Yes, that is right! There are more yellow dots.",,Practice5_rect.png,all,practice,a,s,5,3.5,,,0,0,equated,0,left,0,5721,5721,0,1,1,"Yes, that is right! There are more blue dots.","Uh oh, that is not right! Look, no matter how spread out these dots are or how big they are, this side has more dots.",amstask_rectangles2.png,12,42,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,1,0,1,0,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4022.867006200002,4022.867006200002,4022.867006200002,space,1.675557700000354,4024.5882839999977,4024.8513368999993,4026.5516760000028,4026.600754699997,1,l,0,1.7499861999967834,,,,,,,,4026.6485576999985,4026.6485576999985,4026.8179479000028,space,7.842738500003179,,,,,,,,,,mn089,8,12,2021,3 or younger,iucoglearn,English,no,2025-11-07_17h54.33.801,manynumbers_ams_visualmemory_v2025.0301D,2022.2.5,60.05151218659076,
0,english,Arial,The ParticipantID box is empty.,The age based on date of birth and age group do not match.,Press spacebar and re-enter the information.,Please press spacebar.,Point to the side that has more dots.,Look at this picture.,Point to the picture you just saw.,Look at these pictures.,Point to the pictures you just saw.,"Now we are going to do some more, but I won’t tell you if you are right or wrong.",That’s correct. That’s the picture you saw.,That’s right. These are the pictures you saw.,"Uh oh, this is the picture you saw.","Uh oh, these are the pictures you saw.","Welcome!
Please confirm the following information.",Press the spacebar if this information is correct. Or press Esc if there are any errors.,Your participant ID is: ,The child's age based on the date of birth you entered is: ,The child's age group you entered is: ,"AMS Task + 
Visual Memory Task","Visual Memory Task 
Only",Choose 'AMS Task + Visual Memory Task' if it is the first time the child will complete the tasks. Choose 'Visual Memory Task' if that's the only task that the child is missing.,"You are going to see some blue dots and some yellow dots.
 Your job is to tell me which color has more dots.
You can point to which side had more dots, or just say “blue” or “yellow”.

Experimenter: press the  “S” key for blue and the "L" key for yellow. Ready?","Great job!
Press 'q' to continue.",Welcome!,"I am going to show you some pictures. Then, you will point to the pictures you just saw.
Ready?","Remember!
Point to the picture you just saw.",Ready?,"Now, we are going to see more pictures.
Let's practice!","Remember!
Point to the pictures you just saw.",Thank you!,"Remember!
Your job is to tell me which color has more dots.
You can point to the which side had more dots, or just say “blue” or “yellow”. ","Yes, that is right! There are more blue dots.","Uh oh, that is not right! Look, no matter how spread out these dots are or how big they are, this side has more dots.","Yes, that is right! There are more yellow dots.",,Age3_test36_rect.png,3,,a,s,36,3,,,0,0,0,equated,left,0,0,0,1835,2,1,,,,13,39,39,13,204000,203000,7136,21253,48,82,15,45,1835,1835,173,197,0.035031,0.10469,176.714586764426,1590.43128087983,0_0_equated,1,b2,10.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,4040.312453599996,4040.312453599996,4040.312453599996,space,1.8038286000009975,4042.1673894999985,4042.4173796999967,4044.1179749000003,4044.1673668000003,1,l,0,6.66579659999843,,,,,,,,,,,,,,,None,,4034.572448799998,space,5.6688323999987915,,,mn089,8,12,2021,3 or younger,iucoglearn,English,no,2025-11-07_17h54.33.801,manynumbers_ams_visualmemory_v2025.0301D,2022.2.5,60.05151218659076,
0,english,Arial,The ParticipantID box is empty.,The age based on date of birth and age group do not match.,Press spacebar and re-enter the information.,Please press spacebar.,Point to the side that has more dots.,Look at this picture.,Point to the picture you just saw.,Look at these pictures.,Point to the pictures you just saw.,"Now we are going to do some more, but I won’t tell you if you are right or wrong.",That’s correct. That’s the picture you saw.,That’s right. These are the pictures you saw.,"Uh oh, this is the picture you saw.","Uh oh, these are the pictures you saw.","Welcome!
Please confirm the following information.",Press the spacebar if this information is correct. Or press Esc if there are any errors.,Your participant ID is: ,The child's age based on the date of birth you entered is: ,The child's age group you entered is: ,"AMS Task + 
Visual Memory Task","Visual Memory Task 
Only",Choose 'AMS Task + Visual Memory Task' if it is the first time the child will complete the tasks. Choose 'Visual Memory Task' if that's the only task that the child is missing.,"You are going to see some blue dots and some yellow dots.
 Your job is to tell me which color has more dots.
You can point to which side had more dots, or just say “blue” or “yellow”.

Experimenter: press the  “S” key for blue and the "L" key for yellow. Ready?","Great job!
Press 'q' to continue.",Welcome!,"I am going to show you some pictures. Then, you will point to the pictures you just saw.
Ready?","Remember!
Point to the picture you just saw.",Ready?,"Now, we are going to see more pictures.
Let's practice!","Remember!
Point to the pictures you just saw.",Thank you!,"Remember!
Your job is to tell me which color has more dots.
You can point to the which side had more dots, or just say “blue” or “yellow”. ","Yes, that is right! There are more blue dots.","Uh oh, that is not right! Look, no matter how spread out these dots are or how big they are, this side has more dots.","Yes, that is right! There are more yellow dots.",,Age3_test10_rect.png,3,,l,l,10,2,,,equated,equated,0,0,right,92908,3900,7800,0,1,0,,,,13,26,13,26,92872,92879,3900,7800,64,40,19,19,789,1578,136,116,0.041993,0.08398,283.528736986479,283.528736986479,equated_0_0,3,b2,3_equated,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,4049.099596699998,4049.099596699998,4049.099596699998,space,0.49228299999958836,4049.6478128000017,4049.9005885000006,4051.6016057000015,4051.650712099996,1,l,1,1.7791884999969625,,,,,,,,,,,,,,,,,,,,,,mn089,8,12,2021,3 or younger,iucoglearn,English,no,2025-11-07_17h54.33.801,manynumbers_ams_visualmemory_v2025.0301D,2022.2.5,60.05151218659076,
0,english,Arial,The ParticipantID box is empty.,The age based on date of birth and age group do not match.,Press spacebar and re-enter the information.,Please press spacebar.,Point to the side that has more dots.,Look at this picture.,Point to the picture you just saw.,Look at these pictures.,Point to the pictures you just saw.,"Now we are going to do some more, but I won’t tell you if you are right or wrong.",That’s correct. That’s the picture you saw.,That’s right. These are the pictures you saw.,"Uh oh, this is the picture you saw.","Uh oh, these are the pictures you saw.","Welcome!
Please confirm the following information.",Press the spacebar if this information is correct. Or press Esc if there are any errors.,Your participant ID is: ,The child's age based on the date of birth you entered is: ,The child's age group you entered is: ,"AMS Task + 
Visual Memory Task","Visual Memory Task 
Only",Choose 'AMS Task + Visual Memory Task' if it is the first time the child will complete the tasks. Choose 'Visual Memory Task' if that's the only task that the child is missing.,"You are going to see some blue dots and some yellow dots.
 Your job is to tell me which color has more dots.
You can point to which side had more dots, or just say “blue” or “yellow”.

Experimenter: press the  “S” key for blue and the "L" key for yellow. Ready?","Great job!
Press 'q' to continue.",Welcome!,"I am going to show you some pictures. Then, you will point to the pictures you just saw.
Ready?","Remember!
Point to the picture you just saw.",Ready?,"Now, we are going to see more pictures.
Let's practice!","Remember!
Point to the pictures you just saw.",Thank you!,"Remember!
Your job is to tell me which color has more dots.
You can point to the which side had more dots, or just say “blue” or “yellow”. ","Yes, that is right! There are more blue dots.","Uh oh, that is not right! Look, no matter how spread out these dots are or how big they are, this side has more dots.","Yes, that is right! There are more yellow dots.",,Age3_test39_rect.png,3,,l,l,39,2.5,,,0,0,0,equated,right,0,0,0,1931,2,0,,,,14,35,14,35,187000,194000,21696,8705,72,45,44,18,1931,1931,181,171,0.11624,0.044812,1520.53084433746,254.469004940773,0_0_equated,1,b2,10.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,4051.6997825,4051.6997825,4051.6997825,space,2.1475917999996454,4053.8947320000007,4054.150979799997,,,1,l,1,0.9183756999991601,,,,,,,,,,,,,,,,,,,,,,mn089,8,12,2021,3 or younger,iucoglearn,English,no,2025-11-07_17h54.33.801,manynumbers_ams_visualmemory_v2025.0301D,2022.2.5,60.05151218659076,
0,english,Arial,The ParticipantID box is empty.,The age based on date of birth and age group do not match.,Press spacebar and re-enter the information.,Please press spacebar.,Point to the side that has more dots.,Look at this picture.,Point to the picture you just saw.,Look at these pictures.,Point to the pictures you just saw.,"Now we are going to do some more, but I won’t tell you if you are right or wrong.",That’s correct. That’s the picture you saw.,That’s right. These are the pictures you saw.,"Uh oh, this is the picture you saw.","Uh oh, these are the pictures you saw.","Welcome!
Please confirm the following information.",Press the spacebar if this information is correct. Or press Esc if there are any errors.,Your participant ID is: ,The child's age based on the date of birth you entered is: ,The child's age group you entered is: ,"AMS Task + 
Visual Memory Task","Visual Memory Task 
Only",Choose 'AMS Task + Visual Memory Task' if it is the first time the child will complete the tasks. Choose 'Visual Memory Task' if that's the only task that the child is missing.,"You are going to see some blue dots and some yellow dots.
 Your job is to tell me which color has more dots.
You can point to which side had more dots, or just say “blue” or “yellow”.

Experimenter: press the  “S” key for blue and the "L" key for yellow. Ready?","Great job!
Press 'q' to continue.",Welcome!,"I am going to show you some pictures. Then, you will point to the pictures you just saw.
Ready?","Remember!
Point to the picture you just saw.",Ready?,"Now, we are going to see more pictures.
Let's practice!","Remember!
Point to the pictures you just saw.",Thank you!,"Remember!
Your job is to tell me which color has more dots.
You can point to the which side had more dots, or just say “blue” or “yellow”. ","Yes, that is right! There are more blue dots.","Uh oh, that is not right! Look, no matter how spread out these dots are or how big they are, this side has more dots.","Yes, that is right! There are more yellow dots.",,Age3_test28_rect.png,3,,a,s,28,2,,,equated,0,equated,0,left,156224,3723,3723,0,1,1,,,,20,40,40,20,156000,156000,3723,3723,50,71,11,15,1352,957,163,164,0.02382,0.023836,95.0331777710912,176.714586764426,0_equated_0,2,b2,2_equated,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,4055.0995444,4055.0995444,4055.0995444,space,2.3282725000026403,4057.4673681999993,4057.7336111999975,,,0,s,1,1.0414199000006192,,,,,,,,,,,,,,,,,,,,,,mn089,8,12,2021,3 or younger,iucoglearn,English,no,2025-11-07_17h54.33.801,manynumbers_ams_visualmemory_v2025.0301D,2022.2.5,60.05151218659076,
0,english,Arial,The ParticipantID box is empty.,The age based on date of birth and age group do not match.,Press spacebar and re-enter the information.,Please press spacebar.,Point to the side that has more dots.,Look at this picture.,Point to the picture you just saw.,Look at these pictures.,Point to the pictures you just saw.,"Now we are going to do some more, but I won’t tell you if you are right or wrong.",That’s correct. That’s the picture you saw.,That’s right. These are the pictures you saw.,"Uh oh, this is the picture you saw.","Uh oh, these are the pictures you saw.","Welcome!
Please confirm the following information.",Press the spacebar if this information is correct. Or press Esc if there are any errors.,Your participant ID is: ,The child's age based on the date of birth you entered is: ,The child's age group you entered is: ,"AMS Task + 
Visual Memory Task","Visual Memory Task 
Only",Choose 'AMS Task + Visual Memory Task' if it is the first time the child will complete the tasks. Choose 'Visual Memory Task' if that's the only task that the child is missing.,"You are going to see some blue dots and some yellow dots.
 Your job is to tell me which color has more dots.
You can point to which side had more dots, or just say “blue” or “yellow”.

Experimenter: press the  “S” key for blue and the "L" key for yellow. Ready?","Great job!
Press 'q' to continue.",Welcome!,"I am going to show you some pictures. Then, you will point to the pictures you just saw.
Ready?","Remember!
Point to the picture you just saw.",Ready?,"Now, we are going to see more pictures.
Let's practice!","Remember!
Point to the pictures you just saw.",Thank you!,"Remember!
Your job is to tell me which color has more dots.
You can point to the which side had more dots, or just say “blue” or “yellow”. ","Yes, that is right! There are more blue dots.","Uh oh, that is not right! Look, no matter how spread out these dots are or how big they are, this side has more dots.","Yes, that is right! There are more yellow dots.",,Age3_test20_rect.png,3,,a,s,20,3,,,equated,0,equated,0,left,83470,8890,8890,0,1,1,,,,13,39,39,13,83464,83497,8890,8890,27,51,17,29,2061,1186,103,110,0.10651,0.10647,226.980069221863,660.519855417254,0_equated_0,2,b2,2_equated,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,4058.7992995000022,4058.7992995000022,4058.7992995000022,space,105.72301039999729,4164.579990400001,4164.831971699998,,,0,s,1,1.0363149000040721,,,,,,,,,,,,,,,,,,,,,,mn089,8,12,2021,3 or younger,iucoglearn,English,no,2025-11-07_17h54.33.801,manynumbers_ams_visualmemory_v2025.0301D,2022.2.5,60.05151218659076,
